Custid,Education,Marital_Status,Recency,MntMiniatures,MntPainting_Material,MntCard_Games,MntMagazines,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,DepVar,IMP_Income,_WARN_,IMP_MntBrandA__Material,IMP_MntScenario,campaign_acceptance,Childhome,Mnt,Frq,average_purchase,age,loyalty
140029697,Graduation,Divorced,45,0.4857142857,0.1428571429,0.1714285714,0.0857142857,0.0909090909,0.4545454545,0.1818181818,0.3636363636,4,0,0,54681,,0.1142857143,0.1142857143,0,1,35,11,3.1818181818,36,23
140029703,Graduation,Married,58,0.2,0.1,0.45,0.15,0.0909090909,0.4545454545,0.2727272727,0.2727272727,5,0,0,24622,,0.6,0.1,0,1,20,11,1.8181818182,36,24
140029721,Graduation,Married,88,0.7218309859,0.0387323944,0.2183098592,0.0070422535,0.1111111111,0.4444444444,0.2222222222,0.3333333333,5,0,0,59296,,0.2112676056,0.014084507,0,1,284,18,15.777777778,54,31
140029724,Graduation,Married,83,0.5112219451,0.1396508728,0.2294264339,0.0548628429,0.15,0.55,0.15,0.3,7,0,0,65050,,0.0972568579,0.0648379052,0,1,401,20,20.05,31,33
140029742,2n Cycle,Together,92,0.5717092338,0.0392927308,0.3575638507,0,0.3181818182,0.5454545455,0.2727272727,0.1818181818,8,0,1,53154,,0.4086444008,0.0314341847,2,1,509,22,23.136363636,59,29
140029748,Graduation,Together,26,0.7593984962,0.0112781955,0.2067669173,0.007518797,0.2173913043,0.4782608696,0.2173913043,0.3043478261,7,0,0,67152,,0.3721804511,0.015037594,0,1,532,23,23.130434783,64,39
140029751,Graduation,Divorced,88,0.5218446602,0.0485436893,0.317961165,0.0291262136,0.25,0.5,0.2,0.3,7,0,0,55004,,0.0776699029,0.0825242718,0,1,412,20,20.6,53,34
140029754,Graduation,Together,73,0.3006329114,0.0455696203,0.4974683544,0.0487341772,0.04,0.32,0.28,0.4,2,0,0,88712,,0.0202531646,0.1075949367,1,0,1580,25,63.2,56,35
140029757,Basic,Married,53,0.0833333333,0.4583333333,0.0833333333,0.2916666667,0.1,0.5,0.2,0.3,9,0,0,33013,,0.5,0.0833333333,0,1,24,10,2.4,41,44
140029766,Basic,Married,29,0.3492227979,0.0466321244,0.3450777202,0.0849740933,0.0714285714,0.25,0.25,0.5,2,0,0,84990,,0.2062176166,0.1740932642,0,1,965,28,34.464285714,45,32
140029769,2n Cycle,Single,6,0.3115124153,0.0727990971,0.4819413093,0.0965011287,0.0434782609,0.3043478261,0.1739130435,0.5217391304,1,0,1,109033,,0.0253950339,0.0372460497,1,0,1772,23,77.043478261,21,29
140029796,Graduation,Divorced,7,0.5949656751,0.0125858124,0.3535469108,0.0228832952,0.2142857143,0.4285714286,0.3571428571,0.2142857143,7,0,1,57386,,0.0423340961,0.0160183066,0,1,874,28,31.214285714,31,43
140029820,Basic,Married,77,0.2209991533,0.0575783235,0.5639288738,0.0237087214,0.0294117647,0.2647058824,0.3235294118,0.4117647059,2,0,0,84533,,0.0245554615,0.133784928,0,0,1181,34,34.735294118,42,32
140029832,Graduation,Single,7,0.5016313214,0.075040783,0.2373572594,0.0522022838,0.03125,0.34375,0.34375,0.3125,5,0,1,82553,,0.0350734095,0.1337683524,1,0,1226,32,38.3125,28,33
140029844,Master,Married,5,0.90625,0,0.09375,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,7,0,0,49725,,0.0625,0,0,1,32,11,2.9090909091,44,44
140029847,Graduation,Together,63,0.546735905,0.0259643917,0.3204747774,0.0385756677,0.0416666667,0.2916666667,0.4166666667,0.2916666667,1,0,0,101111,,0.0667655786,0.0682492582,0,0,1348,24,56.166666667,44,28
140029850,Graduation,Married,90,0.6355353075,0.0660592255,0.2232346241,0.006833713,0.0476190476,0.4285714286,0.2857142857,0.2857142857,4,0,0,84291,,0.3394077449,0.0683371298,0,1,439,21,20.904761905,40,25
140029853,2n Cycle,Married,57,0.5606837607,0.0239316239,0.3179487179,0.0153846154,0.3043478261,0.347826087,0.1739130435,0.4782608696,3,0,0,79648,,0.2427350427,0.0820512821,0,1,585,23,25.434782609,47,35
140029859,2n Cycle,Single,17,0.125,0.1875,0.5625,0,0.1666666667,0.5,0.1666666667,0.3333333333,8,1,0,16079,,0.3125,0.125,0,1,32,12,2.6666666667,36,30
140029886,Graduation,Single,97,0.092345079,0.0455650061,0.7600243013,0.0413122722,0.0384615385,0.3846153846,0.3846153846,0.2307692308,2,0,1,110817,,0.0243013366,0.0607533414,3,0,1646,26,63.307692308,31,38
140029889,2n Cycle,Single,98,0.6881458967,0.0267477204,0.2680851064,0,0.0344827586,0.3793103448,0.4482758621,0.1724137931,3,0,0,94232,,0.023100304,0.0170212766,1,1,1645,29,56.724137931,48,44
140029898,Graduation,Together,82,0.6164994426,0.0512820513,0.2051282051,0.0078037904,0.05,0.4,0.35,0.25,2,0,0,78083,,0.0217391304,0.1192865106,0,0,1794,20,89.7,68,26
140029901,Master,Married,76,0.8181818182,0,0.1818181818,0,0.0833333333,0.5,0.1666666667,0.3333333333,6,0,0,53592,,0.1666666667,0,0,1,66,12,5.5,47,30
140029919,Graduation,Married,4,0.2711864407,0,0.6101694915,0.0847457627,0.0833333333,0.5,0.1666666667,0.3333333333,7,0,1,44559,,0.0677966102,0.0338983051,0,1,59,12,4.9166666667,48,24
140029928,Graduation,Together,33,0.8571428571,0,0.1428571429,0,0.1,0.4,0.3,0.3,3,0,0,43371,,0.5714285714,0,0,1,14,10,1.4,38,26
140029943,2n Cycle,Married,64,0.1509433962,0.0566037736,0.6603773585,0.0566037736,0.0909090909,0.4545454545,0.1818181818,0.3636363636,5,1,0,51693,,0.1320754717,0.0754716981,0,1,53,11,4.8181818182,45,25
140029979,2n Cycle,Married,66,0.6436950147,0.0131964809,0.3167155425,0.008797654,0.44,0.48,0.32,0.2,8,0,1,59358,,0.0557184751,0.0175953079,1,1,682,25,27.28,40,36
140030006,Graduation,Married,36,0.3277967758,0.0346849047,0.4802149487,0.0488519785,0.0322580645,0.3548387097,0.2258064516,0.4193548387,2,0,0,107540,,0.0097703957,0.1084513923,0,0,2047,31,66.032258065,71,39
140030021,Master,Married,74,0.5802292264,0.0630372493,0.1919770774,0.0300859599,0.08,0.36,0.16,0.48,4,0,0,68160,,0.0773638968,0.1346704871,0,1,698,25,27.92,57,27
140030024,Basic,Single,23,0.3967212512,0.0369043024,0.4520777049,0.0415173402,0.125,0.4375,0.1875,0.375,6,0,0,46228,,0.4659168183,0.0727794012,0,0,216.77689243,16,13.548555777,33,43
140030030,Graduation,Together,62,0.6999201915,0.0135674381,0.2865123703,0,0.1176470588,0.4117647059,0.2352941176,0.3529411765,6,0,0,83088,,0.0710295291,0,1,1,1253,34,36.852941176,51,34
140030039,Master,Married,24,0.3636363636,0,0.4545454545,0,0.1,0.5,0.2,0.3,8,0,0,20318,,0.6363636364,0.1818181818,0,1,11,10,1.1,34,36
140030051,Graduation,Together,13,0.3921212121,0.0975757576,0.3557575758,0.0733333333,0.037037037,0.3703703704,0.2222222222,0.4074074074,3,0,0,93942,,0.0315151515,0.0812121212,0,0,1650,27,61.111111111,57,31
140030087,Graduation,Widow,95,0.3571428571,0.1320754717,0.2506738544,0.0849056604,0.04,0.28,0.24,0.48,1,0,0,81500,,0.0202156334,0.1752021563,0,0,742,25,29.68,41,28
140030096,2n Cycle,Married,64,0.6156862745,0.0352941176,0.231372549,0.0156862745,0.2941176471,0.4705882353,0.1764705882,0.3529411765,6,0,0,68065,,0.3843137255,0.1019607843,0,1,255,17,15,58,42
140030120,2n Cycle,Together,82,0.3421610169,0.0582627119,0.4782838983,0.0280720339,0.0344827586,0.275862069,0.2413793103,0.4827586207,1,0,0,91671,,0.0402542373,0.093220339,2,0,1888,29,65.103448276,63,25
140030132,Graduation,Married,74,0.2715501295,0.0906400296,0.5205327414,0.0270070292,0.0357142857,0.3214285714,0.4285714286,0.25,4,0,0,91907,,0.0096189419,0.0902700703,1,0,2703,28,96.535714286,61,40
140030135,Master,Divorced,43,0.7735849057,0.0377358491,0.1698113208,0.0188679245,0.1666666667,0.5,0.1666666667,0.3333333333,6,0,0,41465,,0.1320754717,0,0,1,53,12,4.4166666667,48,26
140030153,Graduation,Married,65,0.4856546688,0.0751173709,0.3515910276,0.0375586854,0.2380952381,0.2857142857,0.4285714286,0.2857142857,7,0,1,89937,,0.0542514345,0.0500782473,0,1,1917,21,91.285714286,47,44
140030168,Graduation,Single,45,0.6034482759,0.0862068966,0.2413793103,0.0344827586,0.0833333333,0.4166666667,0.1666666667,0.4166666667,2,0,0,56108,,0.0344827586,0.0344827586,0,1,58,12,4.8333333333,59,31
140030174,Master,Single,10,0.476635514,0.1121495327,0.2990654206,0,0.2307692308,0.4615384615,0.2307692308,0.3076923077,6,0,0,55175,,0.0934579439,0.1121495327,0,1,107,13,8.2307692308,53,38
140030189,2n Cycle,Together,61,0.1501230517,0.0401968827,0.6070549631,0.0336341263,0.0416666667,0.3333333333,0.2083333333,0.4583333333,2,0,0,97584,,0.0607054963,0.1689909762,0,0,1219,24,50.791666667,66,39
140030201,2n Cycle,Together,11,0.2,0.1,0.4,0,0.1,0.4,0.2,0.4,4,0,0,39953,,0.2,0.3,0,0,20,10,2,41,23
140030216,Graduation,Married,82,0.6526315789,0.0394736842,0.2526315789,0.0236842105,0.1,0.45,0.15,0.4,5,0,0,74336,,0.0342105263,0.0315789474,0,1,380,20,19,48,28
140030219,2n Cycle,Married,19,0.2062663185,0.1436031332,0.4428198433,0.0600522193,0.0357142857,0.3214285714,0.4642857143,0.2142857143,3,0,1,95935,,0.0193211488,0.1472584856,0,0,1915,28,68.392857143,53,24
140030234,Basic,Together,20,0.0754716981,0,0.4905660377,0.0943396226,0.0909090909,0.5454545455,0.1818181818,0.2727272727,9,1,0,36124,,0.4339622642,0.3396226415,0,0,53,11,4.8181818182,39,42
140030240,2n Cycle,Divorced,76,0.6694214876,0.0826446281,0.173553719,0.0247933884,0.1764705882,0.4117647059,0.2352941176,0.3529411765,4,0,0,58198,,0.0247933884,0.0495867769,0,1,242,17,14.235294118,56,42
140030243,2n Cycle,Single,15,0.725308642,0.0262345679,0.162037037,0.0154320988,0.08,0.32,0.16,0.52,4,0,0,62417,,0.0231481481,0.0709876543,0,1,648,25,25.92,35,30
140030249,2n Cycle,Married,19,0.2916666667,0,0.5,0.0416666667,0.1,0.5,0.2,0.3,8,0,0,35563,,0.125,0.1666666667,0,1,24,10,2.4,36,36
140030258,Master,Married,5,0.6538461538,0,0.3461538462,0,0.0833333333,0.5,0.1666666667,0.3333333333,6,0,0,49198,,0.4423076923,0,0,1,52,12,4.3333333333,36,32
140030270,Graduation,Together,96,0.2455919395,0.080604534,0.6102015113,0.048488665,0.04,0.28,0.44,0.28,1,0,0,89838,,0.0201511335,0.0151133501,0,0,1588,25,63.52,63,25
140030291,Basic,Divorced,67,0.5433526012,0.0289017341,0.289017341,0.0693641618,0.0666666667,0.4666666667,0.2,0.3333333333,3,0,0,65437,,0.2080924855,0.0693641618,0,0,173,15,11.533333333,58,31
140030297,Graduation,Widow,49,0.5408163265,0.1045918367,0.2984693878,0.0408163265,0.05,0.4,0.25,0.35,4,0,0,62086,,0.2168367347,0.0153061224,0,0,392,20,19.6,69,25
140030306,Graduation,Together,55,0.7731092437,0,0.1764705882,0,0.1176470588,0.4705882353,0.1764705882,0.3529411765,6,0,0,73143,,0.243697479,0.0504201681,0,1,238,17,14,52,29
140030309,2n Cycle,Married,13,0.1666666667,0.1666666667,0.2666666667,0.2666666667,0.0909090909,0.4545454545,0.1818181818,0.3636363636,7,0,0,26705,,0.1333333333,0.1333333333,0,0,30,11,2.7272727273,39,34
140030315,PhD,Married,82,0.4386694387,0,0.4282744283,0.0374220374,0.0952380952,0.4285714286,0.1428571429,0.4285714286,4,0,0,66773,,0.0311850312,0.0956340956,0,1,481,21,22.904761905,44,35
140030336,Master,Married,26,0.5700280112,0,0.362745098,0.0158730159,0.28,0.28,0.28,0.44,7,0,1,87903,,0,0.0513538749,0,1,2142,25,85.68,57,45
140030339,Basic,Single,65,0.2062334218,0.025862069,0.6366047745,0.0828912467,0.0303030303,0.2424242424,0.3333333333,0.4242424242,2,0,0,95627,,0.1047745358,0.0484084881,0,0,1508,33,45.696969697,28,36
140030348,Graduation,Single,33,0.2926829268,0.1463414634,0.4390243902,0.1219512195,0.0909090909,0.4545454545,0.1818181818,0.3636363636,8,0,0,33811,,0.4634146341,0,0,1,41,11,3.7272727273,45,35
140030351,Graduation,Widow,8,0.4550898204,0.1094952951,0.2925577417,0.0299401198,0.064516129,0.3548387097,0.2580645161,0.3870967742,4,0,0,80339,,0.0530367836,0.1129170231,0,1,1169,31,37.709677419,62,32
140030393,Master,Single,65,0.9419299744,0,0.0580700256,0,0.125,0.3333333333,0.1666666667,0.5,8,0,0,66254,,0.0384286934,0,2,1,1171,24,48.791666667,64,42
140030402,Master,Single,54,0.5377026075,0.0310077519,0.1458773784,0.0373502467,0,0.3333333333,0.3333333333,0.3333333333,4,0,1,122592,,0.0535588443,0.2480620155,3,0,1419,33,43,56,42
140030423,Graduation,Married,99,0.7043918919,0.0684121622,0.1773648649,0.0329391892,0.0303030303,0.4545454545,0.1515151515,0.3939393939,5,0,0,88866,,0.1190878378,0.0168918919,0,0,1184,33,35.878787879,42,27
140030426,PhD,Divorced,54,0.4333333333,0.0333333333,0.4666666667,0,0.2142857143,0.5,0.2142857143,0.2857142857,7,0,0,34095,,0.1444444444,0.0666666667,0,1,90,14,6.4285714286,34,26
140030432,2n Cycle,Single,4,0.1654411765,0.1875,0.4080882353,0.1801470588,0.2941176471,0.5882352941,0.1764705882,0.2352941176,9,0,1,32588,,0.7389705882,0.0588235294,0,1,272,17,16,43,40
140030465,2n Cycle,Married,91,0.2079866889,0.1558513588,0.3788130893,0.0798668885,0.037037037,0.3333333333,0.2592592593,0.4074074074,2,0,0,95058,,0.0288408209,0.1774819745,0,0,1803,27,66.777777778,66,23
140030474,2n Cycle,Single,20,0.1290322581,0.2580645161,0.2903225806,0.1290322581,0.0833333333,0.5,0.1666666667,0.3333333333,7,0,0,28108,,0.3225806452,0.1935483871,0,1,31,12,2.5833333333,34,24
140030498,2n Cycle,Together,72,0.0555555556,0.2777777778,0.3333333333,0.2222222222,0.1,0.5,0.2,0.3,9,0,0,27197,,0,0.1111111111,0,1,18,10,1.8,32,40
140030504,Basic,Together,63,0.3004744333,0.0579862941,0.4855034265,0.0484976278,0.0344827586,0.3448275862,0.2413793103,0.4137931034,3,0,0,89830,,0.0500790722,0.1075382182,1,0,1897,29,65.413793103,43,35
140030537,PhD,Married,72,0.6209677419,0.0130272953,0.3405707196,0.0080645161,0.0357142857,0.3214285714,0.25,0.4285714286,3,0,0,92422,,0.0117866005,0.017369727,1,0,1612,28,57.571428571,59,37
140030543,Master,Widow,73,0.7058823529,0,0.2941176471,0,0.1,0.5,0.2,0.3,8,0,0,27083,,0,0,0,0,17,10,1.7,46,25
140030555,Basic,Single,50,0.3145780051,0.0358056266,0.5882352941,0.0153452685,0.1052631579,0.4210526316,0.1578947368,0.4210526316,6,0,0,45712,,0.1202046036,0.0460358056,0,0,391,19,20.578947368,29,30
140030576,PhD,Married,1,0.6716899892,0.0129171152,0.2820236814,0.016146394,0.0454545455,0.2727272727,0.2727272727,0.4545454545,4,0,1,101838,,0.0113024758,0.0172228202,4,0,1858,22,84.454545455,30,36
140030579,Master,Widow,77,0.5957446809,0.0425531915,0.2340425532,0.0425531915,0.0909090909,0.4545454545,0.1818181818,0.3636363636,6,0,0,34691,,0.0425531915,0.085106383,0,1,47,11,4.2727272727,64,38
140030585,Graduation,Single,11,0.62,0,0.24,0.09,0.125,0.4375,0.1875,0.375,6,0,0,30246,,0.15,0.05,0,0,200,16,12.5,48,40
140030594,Graduation,Married,96,0.4581551619,0.1594379963,0.3188759927,0.0146609652,0.1111111111,0.3333333333,0.2592592593,0.4074074074,3,0,0,91411,,0.0207697007,0.0488698839,0,1,1637,27,60.62962963,60,40
140030600,Graduation,Married,82,0.2708333333,0,0.5416666667,0.0208333333,0.1666666667,0.5,0.1666666667,0.3333333333,7,0,0,29403,,0.25,0.1666666667,0,1,48,12,4,43,40
140030609,Graduation,Married,29,0.3866348449,0.0214797136,0.5560859189,0.0214797136,0.2,0.5,0.3,0.2,8,0,1,43392,,0.2529832936,0.0143198091,1,1,419,20,20.95,36,39
140030612,Graduation,Together,95,0.5440806045,0.0226700252,0.322418136,0.0453400504,0.1,0.4,0.15,0.45,3,0,0,70979,,0.0100755668,0.0654911839,0,0,397,20,19.85,60,29
140030624,Graduation,Together,69,0.703898051,0.1026986507,0.131934033,0.0614692654,0.0454545455,0.4545454545,0.2272727273,0.3181818182,4,0,0,101396,,0.2233883058,0,1,0,1334,22,60.636363636,66,41
140030636,Graduation,Married,25,0.3733333333,0.0733333333,0.48,0.0466666667,0.0714285714,0.5,0.1428571429,0.3571428571,7,0,0,51986,,0.16,0.0266666667,0,0,150,14,10.714285714,44,25
140030675,Master,Married,24,0.6133992312,0.0258099945,0.3289401428,0.0153761669,0.0322580645,0.2580645161,0.4193548387,0.3225806452,1,0,1,104335,,0.0109829764,0.0164744646,3,0,1821,31,58.741935484,56,32
140030678,Graduation,Single,14,0.5056726094,0.0988654781,0.2982171799,0.0145867099,0.0909090909,0.4545454545,0.2272727273,0.3181818182,5,0,0,68027,,0.0210696921,0.0826580227,0,1,1234,22,56.090909091,43,45
140030684,Graduation,Together,91,0.2542372881,0.1440677966,0.4237288136,0.0762711864,0.0769230769,0.4615384615,0.1538461538,0.3846153846,4,0,0,40302,,0.3220338983,0.1016949153,0,1,118,13,9.0769230769,59,32
140030723,2n Cycle,Married,20,0.0303030303,0.0909090909,0.5454545455,0.0909090909,0.0909090909,0.4545454545,0.1818181818,0.3636363636,5,0,0,30377,,0.1212121212,0.2424242424,0,1,33,11,3,45,39
140030732,Graduation,Single,74,0.6811594203,0,0.3043478261,0.0144927536,0.25,0.4166666667,0.3333333333,0.25,6,0,0,53802,,0.4347826087,0,0,1,69,12,5.75,68,41
140030744,Graduation,Divorced,81,0.4761904762,0,0.5238095238,0,0.1,0.4,0.2,0.4,4,0,0,59301,,0.1904761905,0,0,1,21,10,2.1,46,29
140030756,Graduation,Together,35,0.1034482759,0.275862069,0.4137931034,0,0.1818181818,0.4545454545,0.1818181818,0.3636363636,7,0,0,18126,,0.1034482759,0.2068965517,0,1,29,11,2.6363636364,36,31
140030819,Graduation,Together,76,0.7321428571,0,0.2678571429,0,0.3076923077,0.4615384615,0.2307692308,0.3076923077,7,0,0,38573,,0.0714285714,0,1,1,56,13,4.3076923077,64,26
140030837,2n Cycle,Together,13,0.170212766,0,0.7021276596,0,0.1818181818,0.4545454545,0.1818181818,0.3636363636,7,0,1,26721,,0.0638297872,0.1276595745,1,1,47,11,4.2727272727,38,30
140030852,2n Cycle,Single,32,0.7818181818,0.0290909091,0.1818181818,0.0072727273,0.1666666667,0.4444444444,0.2222222222,0.3333333333,5,0,0,62642,,0.0472727273,0,0,1,275,18,15.277777778,36,36
140030855,Graduation,Married,2,0.8629032258,0.0161290323,0.1209677419,0,0.2142857143,0.4285714286,0.2857142857,0.2857142857,6,0,1,47417,,0.435483871,0,1,1,124,14,8.8571428571,52,36
140030858,Graduation,Single,98,0.2464428002,0.0762663631,0.5549231645,0.0062606716,0.3846153846,0.3076923077,0.3076923077,0.3846153846,7,0,0,99927,,0.0756972112,0.1161070006,0,1,1757,26,67.576923077,48,44
140030885,Master,Married,39,0.0871254162,0.0432852386,0.7269700333,0.026082131,0.0357142857,0.3928571429,0.3571428571,0.25,3,0,1,100426,,0.0954495006,0.1165371809,2,0,1802,28,64.357142857,42,42
140030891,Graduation,Together,85,0.6413793103,0.0103448276,0.3310344828,0.0172413793,0.3333333333,0.4444444444,0.2222222222,0.3333333333,5,0,0,62025,,0.1724137931,0,0,1,290,18,16.111111111,58,36
140030897,2n Cycle,Married,61,0.5804020101,0.0376884422,0.351758794,0.0150753769,0.25,0.5,0.15,0.35,8,0,0,55361,,0.3592964824,0.0150753769,1,1,398,20,19.9,28,40
140030906,Master,Single,76,0.3432835821,0.0746268657,0.3134328358,0.2686567164,0.2307692308,0.4615384615,0.2307692308,0.3076923077,4,0,0,48915,,0.1641791045,0,0,1,67,13,5.1538461538,43,29
140030924,Graduation,Single,33,0.7727272727,0,0.2272727273,0,0.1818181818,0.4545454545,0.1818181818,0.3636363636,6,0,0,32591,,0.0909090909,0,0,1,22,11,2,57,26
140030936,Graduation,Married,59,0.2857142857,0.119047619,0.5,0.0952380952,0.1666666667,0.5,0.1666666667,0.3333333333,8,0,0,28071,,0,0,0,1,42,12,3.5,40,30
140030993,Graduation,Divorced,33,0.3433476395,0.1759656652,0.2188841202,0.0643776824,0.0625,0.4375,0.1875,0.375,5,0,0,46564.933333,,0.4077253219,0.1974248927,1,0,233,16,14.5625,68,33
140031005,Graduation,Divorced,10,0.3513513514,0,0.6486486486,0,0.1818181818,0.4545454545,0.1818181818,0.3636363636,7,0,1,42882,,0.1621621622,0,0,1,37,11,3.3636363636,62,27
140031011,Master,Married,56,0.6239316239,0.0134310134,0.3296703297,0.0158730159,0.037037037,0.4444444444,0.1481481481,0.4074074074,5,0,0,67829,,0.0122100122,0.0170940171,0,0,819,27,30.333333333,52,31
140031026,Graduation,Single,81,0.3483788938,0.0343293071,0.3827082009,0.048951049,0.08,0.48,0.24,0.28,4,0,0,88179,,0.0292434838,0.1856325493,2,1,1573,25,62.92,45,38
140031038,2n Cycle,Together,54,0.1978021978,0.1208791209,0.5604395604,0.0769230769,0.2307692308,0.5384615385,0.1538461538,0.3076923077,8,0,0,43278,,0.043956044,0.043956044,0,1,91,13,7,47,37
140031044,PhD,Single,92,0.7386666667,0,0.2453333333,0,0.3,0.4,0.15,0.45,5,0,0,52657,,0.2026666667,0.016,1,1,375,20,18.75,38,35
140031080,Master,Married,25,0.9032258065,0,0.0725806452,0.0080645161,0.1428571429,0.5,0.2142857143,0.2857142857,6,0,0,60624,,0.1532258065,0.0161290323,0,1,124,14,8.8571428571,41,28
140031092,Graduation,Together,91,0.2278820375,0.0375335121,0.4557640751,0.2144772118,0.2105263158,0.4736842105,0.1578947368,0.3684210526,7,0,0,61858,,0.0428954424,0.0643431635,0,1,373,19,19.631578947,47,44
140031107,Graduation,Married,26,0.2535211268,0.1267605634,0.3661971831,0.1126760563,0.1666666667,0.5,0.1666666667,0.3333333333,8,0,0,49416,,0.1549295775,0.1408450704,0,1,71,12,5.9166666667,45,33
140031122,Graduation,Single,44,0.8186528497,0,0.1243523316,0.0259067358,0.25,0.5,0.1875,0.3125,7,0,0,64352,,0.0984455959,0.0310880829,0,1,193,16,12.0625,62,35
140031128,Basic,Single,89,0.5072563925,0.0228058051,0.3628196268,0.0725639254,0.03125,0.21875,0.34375,0.4375,1,0,0,98546,,0.0898410504,0.0345542502,1,0,1447,32,45.21875,63,33
140031140,Graduation,Married,84,0.1318681319,0.021978022,0.5934065934,0.0549450549,0.0833333333,0.5,0.1666666667,0.3333333333,7,0,0,29500,,0.1428571429,0.1978021978,0,0,91,12,7.5833333333,67,32
140031152,Graduation,Divorced,97,0.9119047619,0,0.0880952381,0,0.1379310345,0.4827586207,0.1379310345,0.3793103448,8,0,0,57258,,0.1392857143,0,1,1,840,29,28.965517241,51,37
140031158,Graduation,Divorced,41,0.1320754717,0.1132075472,0.6603773585,0.0943396226,0.0909090909,0.4545454545,0.1818181818,0.3636363636,7,0,0,32593,,0.2830188679,0,0,1,53,11,4.8181818182,34,31
140031161,2n Cycle,Married,68,0.3129770992,0.1374045802,0.3778625954,0.034351145,0.12,0.36,0.2,0.44,4,1,0,73898,,0.0903307888,0.1374045802,0,1,786,25,31.44,58,34
140031167,2n Cycle,Married,57,0.1306413302,0.0831353919,0.6413301663,0.0340459224,0.0303030303,0.303030303,0.303030303,0.3939393939,5,0,1,98392,,0.072050673,0.1108471892,3,0,1263,33,38.272727273,58,39
140031176,2n Cycle,Married,13,0.2857142857,0.1428571429,0.2857142857,0.0952380952,0.0909090909,0.4545454545,0.1818181818,0.3636363636,3,0,0,35199,,0.5714285714,0.1904761905,0,1,21,11,1.9090909091,62,25
140031179,Graduation,Married,71,0.625,0,0.3333333333,0.0138888889,0.0769230769,0.5384615385,0.1538461538,0.3076923077,7,0,0,39882,,0.1111111111,0.0277777778,0,1,72,13,5.5384615385,46,27
