Education,Marital_Status,MntMiniatures,MntPainting_Material,MntCard_Games,MntMagazines,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Complain,DepVar,_WARN_,IMP_MntBrandA__Material,IMP_MntScenario,Childhome,RANGE_Frq,RANGE_IMP_Income,RANGE_Mnt,RANGE_NumWebVisitsMonth,RANGE_Recency,RANGE_age,RANGE_average_purchase,RANGE_campaign_acceptance,RANGE_loyalty
2n Cycle,Divorced,0.5198537095,0.0877742947,0.3270637409,0.0151515152,0.0322580645,0.1935483871,0.3548387097,0.4516129032,0,1,,0.0276907001,0.0501567398,0,0.7,0.6385100236,0.5859735466,0.1818181818,0.3131313131,0.3454545455,0.4384477695,0,0.9565217391
PhD,Single,0.4565217391,0.0434782609,0.5,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0.1258948839,0,1,0.0333333333,0.4272432811,0.0113811135,0.1818181818,0.9595959596,0.4181818182,0.0236499028,0,0.7391304348
Graduation,Together,0.57,0.0257142857,0.3628571429,0.0242857143,0.04,0.36,0.16,0.48,0,0,,0.2128571429,0.0171428571,1,0.5,0.6021010242,0.2125499846,0.4545454545,0.0707070707,0.6181818182,0.1952918568,0,0.6086956522
Graduation,Single,0.2400393507,0.0334481062,0.5750122971,0.0472208559,0.05,0.4,0.25,0.35,0,0,,0.0393507132,0.1042793901,0,0.3333333333,0.7311914558,0.6225776684,0.3636363636,0.3535353535,0.2,0.7260389142,0,0.5652173913
PhD,Married,0.160164271,0.0328542094,0.7443531828,0.0195071869,0.0344827586,0.4137931034,0.1724137931,0.4137931034,0,1,,0.0564681725,0.0431211499,0,0.6333333333,0.8724153025,0.2968317441,0.7272727273,0.2121212121,0.3636363636,0.2355479719,0.5,0.5652173913
Graduation,Together,0.1352941176,0.143697479,0.7210084034,0,0.03125,0.3125,0.34375,0.34375,0,1,,0.1,0,0,0.7333333333,0.7898888208,0.3632728391,0.5454545455,0.2626262626,0.8,0.2615001201,1,0.6086956522
2n Cycle,Widow,0.3947368421,0.1184210526,0.3026315789,0.1052631579,0.1666666667,0.4166666667,0.1666666667,0.4166666667,0,0,,0.1315789474,0.0789473684,1,0.0666666667,0.5362251598,0.0206090434,0.0909090909,0.0101010101,0.6545454545,0.0391544559,0,0.4347826087
Basic,Together,0.1997206704,0.0195530726,0.6829608939,0.0279329609,0.0476190476,0.380952381,0.2857142857,0.3333333333,0,0,,0.0516759777,0.0698324022,0,0.3666666667,0.8159415215,0.2174715472,0.3636363636,0.9797979798,0.4181818182,0.2392162246,0,0.2608695652
2n Cycle,Together,0.1663585952,0.4103512015,0.2273567468,0.0517560074,0.1428571429,0.380952381,0.1904761905,0.4285714286,0,0,,0.0942698706,0.1441774492,1,0.3666666667,0.5007353585,0.1636419563,0.3636363636,0.7272727273,0.6727272727,0.1791633781,0,0.0869565217
Master,Married,0.7619047619,0.0952380952,0.1428571429,0,0.1818181818,0.4545454545,0.1818181818,0.3636363636,0,0,,0.2857142857,0,1,0.0333333333,0.3618751641,0.0036911719,0.0909090909,0.5555555556,0.7636363636,0.0072718538,0,0.0869565217
Graduation,Together,0.4864864865,0.027027027,0.3648648649,0.0675675676,0.2307692308,0.4615384615,0.2307692308,0.3076923077,0,0,,0.0810810811,0.0540540541,1,0.1,0.3034754443,0.019993848,0.3636363636,0.7171717172,0.4,0.0345350062,0,0.652173913
Graduation,Married,0.7230769231,0.0261538462,0.22,0.0153846154,0.16,0.44,0.16,0.4,0,0,,0.32,0.0153846154,1,0.5,0.5203799352,0.1971701015,0.6363636364,0.3131313131,0.5818181818,0.1808791737,0,0.6956521739
Basic,Married,0.3529411765,0,0.4705882353,0.0588235294,0.1,0.5,0.2,0.3,0,0,,0.1764705882,0.1176470588,1,0,0.3440602294,0.0024607813,0.0909090909,0.8484848485,0.1272727273,0.0057650733,0,0.0434782609
Graduation,Single,0.4302325581,0,0.488372093,0.011627907,0.1538461538,0.4615384615,0.3076923077,0.2307692308,0,0,,0.8372093023,0.0697674419,1,0.1,0.4027663486,0.02368502,0.1818181818,0.3333333333,0.5636363636,0.0411870138,0.25,0.7391304348
Graduation,Married,0.5263157895,0.0394736842,0.3815789474,0,0.1666666667,0.5,0.1666666667,0.3333333333,0,0,,0.0394736842,0.0526315789,1,0.0666666667,0.2006653243,0.0206090434,0.4545454545,0.3838383838,0.3090909091,0.0391544559,0,0.8695652174
Master,Single,0.6803418803,0.041025641,0.2205128205,0.0581196581,0.0416666667,0.5,0.2083333333,0.2916666667,0,0,,0.0717948718,0,0,0.4666666667,0.6615162392,0.1771762535,0.7272727273,0.0909090909,0.4,0.1691688686,0.25,0.3913043478
Graduation,Married,0.6691275168,0.0261744966,0.2711409396,0.0161073826,0.037037037,0.5185185185,0.2222222222,0.2592592593,0,0,,0.0369127517,0.0174496644,0,0.5666666667,0.6499781143,0.4555521378,0.9090909091,0.101010101,0.9272727273,0.3911975872,0.5,0.6956521739
Master,Divorced,0.3386809269,0.0472370766,0.5320855615,0.0356506239,0.3,0.4333333333,0.1666666667,0.4,0,0,,0.0516934046,0.0463458111,1,0.6666666667,0.5214041845,0.3423561981,0.8181818182,0.4747474747,0.7454545455,0.2630314677,0,0.5652173913
Graduation,Together,0.2908777969,0.0920826162,0.4018932874,0.0619621343,0.05,0.3,0.3,0.4,0,0,,0.0197934596,0.1531841652,0,0.3333333333,0.6607896349,0.3546601046,0.1818181818,0.3535353535,0.8545454545,0.4122027384,0,0.2608695652
2n Cycle,Divorced,0.347826087,0.0597826087,0.5344202899,0.0579710145,0.0333333333,0.2333333333,0.3333333333,0.4333333333,0,1,,0.0099637681,0,0,0.6666666667,0.7625930141,0.3368194402,0.2727272727,0.4242424242,0.5272727273,0.2587076627,0.5,0.1304347826
2n Cycle,Married,0.2352291552,0.0110436223,0.5958034235,0.0265046935,0.037037037,0.2962962963,0.4074074074,0.2962962963,0,1,,0.0298177802,0.1314191055,0,0.5666666667,0.6229449357,0.5542909874,0.3636363636,0.6767676768,0.1636363636,0.4768729815,0.5,0.5652173913
Master,Together,0.6018251681,0,0.3222862632,0.0076849183,0.0882352941,0.4411764706,0.2058823529,0.3529411765,0,0,,0.0220941402,0.0682036503,1,0.8,0.6306837083,0.6376499539,1,0.4545454545,0.3818181818,0.4347967388,0.25,0.5652173913
Basic,Divorced,0.0357142857,0.4642857143,0.1071428571,0,0.2307692308,0.4615384615,0.2307692308,0.3076923077,0,0,,0.8035714286,0.3928571429,1,0.1,0.0196183139,0.0144570901,0.2727272727,0.2929292929,0.2727272727,0.0245569948,0.25,0.4347826087
Graduation,Together,0.5434782609,0,0.3260869565,0.0434782609,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0.4130434783,0.0869565217,1,0.0333333333,0.4135516064,0.0113811135,0.2727272727,0.8888888889,0.8181818182,0.0236499028,0,0.7391304348
Graduation,Single,0.6766917293,0.015037594,0.2706766917,0.022556391,0.2142857143,0.5,0.2142857143,0.2857142857,0,0,,0.4511278195,0.015037594,1,0.1333333333,0.2699903703,0.0381421101,0.3636363636,0.1616161616,0.3818181818,0.0619745376,0,0.8695652174
Master,Divorced,0.8167701863,0.0155279503,0.1677018634,0,0.1578947368,0.5263157895,0.1578947368,0.3157894737,0,0,,0.1335403727,0,1,0.3,0.4487700254,0.0962780683,0.5454545455,0.3636363636,0.6181818182,0.1156428183,0,0.5652173913
Graduation,Together,0.1555806088,0.2029312289,0.3449830891,0.0124013529,0.12,0.44,0.24,0.32,0,0,,0.0879368658,0.2841037204,1,0.5,0.7404096997,0.2700707475,0.6363636364,0.7878787879,0.3636363636,0.2491952919,0,0.5652173913
Graduation,Single,0.1236312257,0.2251854468,0.4106322854,0.0353232073,0.2,0.5333333333,0.1333333333,0.3333333333,0,0,,0.2560932533,0.2052278347,1,0.1666666667,0.1793224197,0.0668963396,0.4545454545,0.9797979798,0.1454545455,0.102320442,0,0.6956521739
Graduation,Together,0.2596401028,0.1143958869,0.4807197943,0.0552699229,0.04,0.32,0.32,0.36,0,0,,0.2172236504,0.0899742931,0,0.5,0.5251247483,0.2365426023,0.3636363636,0,0.4181818182,0.2177756426,0,0.1739130435
2n Cycle,Single,0.3476190476,0.1857142857,0.2857142857,0.119047619,0.05,0.35,0.2,0.45,0,0,,0.3976190476,0.0619047619,1,0.3333333333,0.5689573667,0.1264226392,0.2727272727,0.2525252525,0.7818181818,0.1448474658,0,0.1739130435
Graduation,Together,0.3148148148,0.0555555556,0.4722222222,0.1203703704,0.1538461538,0.5384615385,0.2307692308,0.2307692308,0,1,,0.5833333333,0.037037037,1,0.1,0.5172196446,0.0304521686,0.2727272727,0.0909090909,0.7454545455,0.0533823611,0,0.4347826087
PhD,Married,0.3613053613,0.0699300699,0.4265734266,0.034965035,0.1,0.45,0.25,0.3,0,0,,0.2261072261,0.1072261072,1,0.3333333333,0.5051650179,0.1291910181,0.4545454545,0.0909090909,0.8181818182,0.1480903195,0,0.1304347826
PhD,Single,0.5059241706,0.0379146919,0.3981042654,0.0082938389,0.1851851852,0.5185185185,0.1481481481,0.3333333333,0,0,,0.0545023697,0.0497630332,1,0.5666666667,0.5426945636,0.256844048,0.9090909091,0.5252525253,0.5636363636,0.2187791924,0,0.6956521739
Graduation,Single,0.5625,0.0416666667,0.1875,0.0416666667,0.0833333333,0.5,0.1666666667,0.3333333333,0,0,,0.0833333333,0.1666666667,1,0.0666666667,0.2125711284,0.0119963088,0.1818181818,0.404040404,0.4,0.0223396589,0,0.6086956522
Master,Divorced,0.8466757123,0.0149253731,0.1289009498,0.0094979647,0.4074074074,0.5185185185,0.1851851852,0.2962962963,0,1,,0.0502035278,0,1,0.5666666667,0.4813971811,0.2239310981,0.9090909091,0.0202020202,0.6727272727,0.1902207276,0,0.9565217391
Graduation,Married,0.34625,0.0475,0.3375,0.10875,0.1538461538,0.4230769231,0.2692307692,0.3076923077,0,0,,0.335,0.16,1,0.5333333333,0.5664974175,0.2433097508,0.6363636364,0.8181818182,0.5636363636,0.2152478797,0,0.9565217391
Master,Married,0.5450236967,0.0236966825,0.3981042654,0.0047393365,0.3125,0.5625,0.1875,0.25,0,0,,0.0331753555,0.028436019,1,0.2,0.145093233,0.0621347278,0.4545454545,0.5151515152,0.2727272727,0.0885479222,0,0.9130434783
PhD,Together,0.5697674419,0.011627907,0.3953488372,0.007751938,0.1176470588,0.4705882353,0.2352941176,0.2941176471,0,0,,0.1124031008,0.015503876,1,0.2333333333,0.3717937495,0.0765918179,0.3636363636,0.4747474747,0.4545454545,0.1028811236,0,0.5217391304
Graduation,Together,0.862745098,0,0.1288515406,0.0084033613,0.1875,0.40625,0.15625,0.4375,0,0,,0.1120448179,0,1,0.7333333333,0.6101987219,0.3266687173,0.8181818182,0.9191919192,0.6363636364,0.2347015373,0,0.7826086957
Graduation,Married,0.3636363636,0,0.4545454545,0,0.1,0.5,0.2,0.3,0,0,,0,0.1818181818,1,0,0.3300884181,0.0006151953,0.1818181818,0.0505050505,0.6,0.0014412683,0,0.0869565217
Master,Single,0.5564588979,0.0379403794,0.2818428184,0.0388437218,0.0476190476,0.4285714286,0.2380952381,0.3333333333,0,0,,0.0659439928,0.0849141825,0,0.3666666667,0.7614374508,0.3377422332,0.4545454545,0.303030303,0.6909090909,0.3733914416,0.25,0.0434782609
2n Cycle,Divorced,0.256097561,0.0609756098,0.5081300813,0.0203252033,0.125,0.5,0.1875,0.3125,0,0,,0.1016260163,0.1544715447,1,0.2,0.379628819,0.072900646,0.3636363636,0.3737373737,0.4181818182,0.1043117944,0,0.9565217391
Master,Single,0.502173913,0.0253623188,0.4391304348,0,0.0416666667,0.2916666667,0.4583333333,0.25,0,1,,0.0543478261,0.0333333333,0,0.4666666667,0.7343079751,0.421716395,0.2727272727,0.1616161616,0.5818181818,0.4078789335,0,0.1739130435
Master,Widow,0.4933616569,0.0509824748,0.4078597982,0.0308019118,0.0476190476,0.4285714286,0.2380952381,0.3333333333,0,1,,0.0223048327,0.0169941583,0,0.3666666667,0.8244419154,0.5764380191,0.4545454545,0.0101010101,0.8909090909,0.639682921,0.25,0.3913043478
Basic,Together,0.4050632911,0.1012658228,0.3670886076,0.0759493671,0.1666666667,0.5,0.25,0.25,0,0,,0.5949367089,0.0506329114,1,0.0666666667,0.3918410225,0.0215318364,0.2727272727,0.9090909091,0.6181818182,0.0409560413,0.25,0.4347826087
Graduation,Divorced,0.4857142857,0.1428571429,0.1714285714,0.0857142857,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0.1142857143,0.1142857143,1,0.0333333333,0.3999037031,0.0079975392,0.0909090909,0.4545454545,0.3090909091,0.0164435612,0,0
Graduation,Married,0.2,0.1,0.45,0.15,0.0909090909,0.4545454545,0.2727272727,0.2727272727,0,0,,0.6,0.1,1,0.0333333333,0.1367591701,0.0033835743,0.0909090909,0.5858585859,0.3090909091,0.0066167318,0,0.0434782609
Graduation,Married,0.7218309859,0.0387323944,0.2183098592,0.0070422535,0.1111111111,0.4444444444,0.2222222222,0.3333333333,0,0,,0.2112676056,0.014084507,1,0.2666666667,0.4403046485,0.0845893571,0.3636363636,0.8888888889,0.6363636364,0.1072143486,0,0.347826087
Graduation,Married,0.5112219451,0.1396508728,0.2294264339,0.0548628429,0.15,0.55,0.15,0.3,0,0,,0.0972568579,0.0648379052,1,0.3333333333,0.4906767049,0.1205782836,0.6363636364,0.8383838384,0.2181818182,0.1380014413,0,0.4347826087
2n Cycle,Together,0.5717092338,0.0392927308,0.3575638507,0,0.3181818182,0.5454545455,0.2727272727,0.1818181818,0,1,,0.4086444008,0.0314341847,1,0.4,0.3865359363,0.1537988311,0.7272727273,0.9292929293,0.7272727273,0.1602428319,0.5,0.2608695652
Graduation,Together,0.7593984962,0.0112781955,0.2067669173,0.007518797,0.2173913043,0.4782608696,0.2173913043,0.3043478261,0,0,,0.3721804511,0.015037594,1,0.4333333333,0.5090781756,0.1608735774,0.6363636364,0.2626262626,0.8181818182,0.1602001065,0,0.6956521739
Graduation,Divorced,0.5218446602,0.0485436893,0.317961165,0.0291262136,0.25,0.5,0.2,0.3,0,0,,0.0776699029,0.0825242718,1,0.3333333333,0.4027313315,0.1239618579,0.5454545455,0.8888888889,0.6181818182,0.1419649291,0,0.4782608696
Graduation,Together,0.3006329114,0.0455696203,0.4974683544,0.0487341772,0.04,0.32,0.28,0.4,0,0,,0.0202531646,0.1075949367,0,0.5,0.6978201873,0.4832359274,0.3636363636,0.7373737374,0.6727272727,0.4489550805,0.25,0.5217391304
Basic,Married,0.0833333333,0.4583333333,0.0833333333,0.2916666667,0.1,0.5,0.2,0.3,0,0,,0.5,0.0833333333,1,0,0.2102162304,0.0046139649,0.4545454545,0.5353535354,0.4,0.0108095124,0,0.9130434783
Basic,Married,0.3492227979,0.0466321244,0.3450777202,0.0849740933,0.0714285714,0.25,0.25,0.5,0,0,,0.2062176166,0.1740932642,1,0.6,0.6652368029,0.2940633651,0.2727272727,0.2929292929,0.4727272727,0.2418757078,0,0.3913043478
2n Cycle,Single,0.3115124153,0.0727990971,0.4819413093,0.0965011287,0.0434782609,0.3043478261,0.1739130435,0.5217391304,0,1,,0.0253950339,0.0372460497,0,0.4333333333,0.8757156614,0.5422946786,0.2727272727,0.0606060606,0.0363636364,0.5487159135,0.25,0.2608695652
Graduation,Divorced,0.5949656751,0.0125858124,0.3535469108,0.0228832952,0.2142857143,0.4285714286,0.3571428571,0.2142857143,0,1,,0.0423340961,0.0160183066,1,0.6,0.4235839972,0.2660719779,0.7272727273,0.0707070707,0.2181818182,0.2184550976,0,0.8695652174
Basic,Married,0.2209991533,0.0575783235,0.5639288738,0.0237087214,0.0294117647,0.2647058824,0.3235294118,0.4117647059,0,0,,0.0245554615,0.133784928,0,0.8,0.6612361026,0.3605044602,0.4545454545,0.7777777778,0.4181818182,0.2438286869,0,0.3913043478
Graduation,Single,0.5016313214,0.075040783,0.2373572594,0.0522022838,0.03125,0.34375,0.34375,0.3125,0,1,,0.0350734095,0.1337683524,0,0.7333333333,0.6439026525,0.374346355,0.6363636364,0.0707070707,0.1636363636,0.2696072544,0.25,0.4347826087
Master,Married,0.90625,0,0.09375,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0.0625,0,1,0.0333333333,0.3565175523,0.0070747462,0.2727272727,0.0505050505,0.4545454545,0.0144781954,0,0.9130434783
Graduation,Together,0.546735905,0.0259643917,0.3204747774,0.0385756677,0.0416666667,0.2916666667,0.4166666667,0.2916666667,0,0,,0.0667655786,0.0682492582,0,0.4666666667,0.8063643526,0.4118732698,0.2727272727,0.6363636364,0.4545454545,0.398270478,0,0.2173913043
Graduation,Married,0.6355353075,0.0660592255,0.2232346241,0.006833713,0.0476190476,0.4285714286,0.2857142857,0.2857142857,0,0,,0.3394077449,0.0683371298,1,0.3666666667,0.6591175698,0.1322669948,0.4545454545,0.9090909091,0.3818181818,0.1441611475,0,0.0869565217
2n Cycle,Married,0.5606837607,0.0239316239,0.3179487179,0.0153846154,0.3043478261,0.347826087,0.1739130435,0.4782608696,0,0,,0.2427350427,0.0820512821,1,0.4333333333,0.6184715049,0.1771762535,0.3636363636,0.5757575758,0.5090909091,0.1768060241,0,0.5217391304
2n Cycle,Single,0.125,0.1875,0.5625,0,0.1666666667,0.5,0.1666666667,0.3333333333,1,0,,0.3125,0.125,1,0.0666666667,0.0619714611,0.0070747462,0.3636363636,0.1717171717,0.3090909091,0.0127312035,0,0.3043478261
Graduation,Single,0.092345079,0.0455650061,0.7600243013,0.0413122722,0.0384615385,0.3846153846,0.3846153846,0.2307692308,0,1,,0.0243013366,0.0607533414,0,0.5333333333,0.891333275,0.5035373731,0.5454545455,0.9797979798,0.2181818182,0.449731148,0.75,0.652173913
2n Cycle,Single,0.6881458967,0.0267477204,0.2680851064,0,0.0344827586,0.3793103448,0.4482758621,0.1724137931,0,0,,0.023100304,0.0170212766,1,0.6333333333,0.7461437451,0.5032297755,0.6363636364,0.9898989899,0.5272727273,0.4022878064,0.25,0.9130434783
Graduation,Together,0.6164994426,0.0512820513,0.2051282051,0.0078037904,0.05,0.4,0.35,0.25,0,0,,0.0217391304,0.1192865106,0,0.3333333333,0.6047710759,0.5490618271,0.3636363636,0.8282828283,0.8909090909,0.6399231323,0,0.1304347826
Master,Married,0.8181818182,0,0.1818181818,0,0.0833333333,0.5,0.1666666667,0.3333333333,0,0,,0.1666666667,0,1,0.0666666667,0.3903703055,0.0175330667,0.1818181818,0.7676767677,0.5090909091,0.0331491713,0,0.3043478261
Graduation,Married,0.2711864407,0,0.6101694915,0.0847457627,0.0833333333,0.5,0.1666666667,0.3333333333,0,1,,0.0677966102,0.0338983051,1,0.0666666667,0.3112930053,0.0153798831,0.2727272727,0.0404040404,0.5272727273,0.028945472,0,0.0434782609
Graduation,Together,0.8571428571,0,0.1428571429,0,0.1,0.4,0.3,0.3,0,0,,0.5714285714,0,1,0,0.3008929353,0.0015379883,0,0.3333333333,0.3454545455,0.0036031708,0,0.1304347826
2n Cycle,Married,0.1509433962,0.0566037736,0.6603773585,0.0566037736,0.0909090909,0.4545454545,0.1818181818,0.3636363636,1,0,,0.1320754717,0.0754716981,1,0.0333333333,0.3737459512,0.0135342971,0.0909090909,0.6464646465,0.4727272727,0.0282357566,0,0.0869565217
2n Cycle,Married,0.6436950147,0.0131964809,0.3167155425,0.008797654,0.44,0.48,0.32,0.2,0,1,,0.0557184751,0.0175953079,1,0.5,0.4408474131,0.2070132267,0.7272727273,0.6666666667,0.3818181818,0.1901032909,0.25,0.5652173913
Graduation,Married,0.3277967758,0.0346849047,0.4802149487,0.0488519785,0.0322580645,0.3548387097,0.2258064516,0.4193548387,0,0,,0.0097703957,0.1084513923,0,0.7,0.8626455397,0.6268840357,0.6363636364,0.3636363636,0.9454545455,0.4693652995,0,0.6956521739
Master,Married,0.5802292264,0.0630372493,0.1919770774,0.0300859599,0.08,0.36,0.16,0.48,0,0,,0.0773638968,0.1346704871,1,0.5,0.5179024775,0.2119347893,0.4545454545,0.7474747475,0.6909090909,0.1947153495,0,0.1739130435
Basic,Single,0.3967212512,0.0369043024,0.4520777049,0.0415173402,0.125,0.4375,0.1875,0.375,0,0,,0.4659168183,0.0727794012,0,0.2,0.3259038781,0.0639116864,0.2727272727,0.2323232323,0.2545454545,0.0911498134,0,0.8695652174
Graduation,Together,0.6999201915,0.0135674381,0.2865123703,0,0.1176470588,0.4117647059,0.2352941176,0.3529411765,0,0,,0.0710295291,0,1,0.8,0.6485861858,0.3826514918,0.9090909091,0.6262626263,0.5818181818,0.2590891749,0.25,0.4782608696
Master,Married,0.3636363636,0,0.4545454545,0,0.1,0.5,0.2,0.3,0,0,,0.6363636364,0.1818181818,1,0,0.0990808019,0.0006151953,0.3636363636,0.2424242424,0.2727272727,0.0014412683,0,0.5652173913
Graduation,Together,0.3921212121,0.0975757576,0.3557575758,0.0733333333,0.037037037,0.3703703704,0.2222222222,0.4074074074,0,0,,0.0315151515,0.0812121212,0,0.5666666667,0.7436050074,0.5047677638,0.5454545455,0.1313131313,0.6909090909,0.4339018336,0,0.347826087
Graduation,Widow,0.3571428571,0.1320754717,0.2506738544,0.0849056604,0.04,0.28,0.24,0.48,0,0,,0.0202156334,0.1752021563,0,0.5,0.6346844086,0.2254690864,0.2727272727,0.9595959596,0.4,0.2073985107,0,0.2173913043
2n Cycle,Married,0.6156862745,0.0352941176,0.231372549,0.0156862745,0.2941176471,0.4705882353,0.1764705882,0.3529411765,0,0,,0.3843137255,0.1019607843,1,0.2333333333,0.517070822,0.0756690249,0.3636363636,0.6464646465,0.7090909091,0.1016094163,0,0.8260869565
2n Cycle,Together,0.3421610169,0.0582627119,0.4782838983,0.0280720339,0.0344827586,0.275862069,0.2413793103,0.4827586207,0,0,,0.0402542373,0.093220339,0,0.6333333333,0.7237240655,0.5779760074,0.3636363636,0.8282828283,0.8,0.4626719789,0.5,0.0869565217
Graduation,Married,0.2715501295,0.0906400296,0.5205327414,0.0270070292,0.0357142857,0.3214285714,0.4285714286,0.25,0,0,,0.0096189419,0.0902700703,0,0.6,0.7257900727,0.8286681021,0.4545454545,0.7474747475,0.7636363636,0.6891836244,0.25,0.7391304348
Master,Divorced,0.7735849057,0.0377358491,0.1698113208,0.0188679245,0.1666666667,0.5,0.1666666667,0.3333333333,0,0,,0.1320754717,0,1,0.0666666667,0.2842073011,0.0135342971,0.1818181818,0.4343434343,0.5272727273,0.0253423012,0,0.1304347826
Graduation,Married,0.4856546688,0.0751173709,0.3515910276,0.0375586854,0.2380952381,0.2857142857,0.4285714286,0.2857142857,0,1,,0.0542514345,0.0500782473,1,0.3666666667,0.7085441653,0.5868963396,0.2727272727,0.6565656566,0.5090909091,0.6513503311,0,0.9130434783
Graduation,Single,0.6034482759,0.0862068966,0.2413793103,0.0344827586,0.0833333333,0.4166666667,0.1666666667,0.4166666667,0,0,,0.0344827586,0.0344827586,1,0.0666666667,0.4123960431,0.0150722855,0.0909090909,0.4545454545,0.7272727273,0.0283449435,0,0.347826087
Master,Single,0.476635514,0.1121495327,0.2990654206,0,0.2307692308,0.4615384615,0.2307692308,0.3076923077,0,0,,0.0934579439,0.1121495327,1,0.1,0.4042283113,0.0301445709,0.1818181818,0.101010101,0.6181818182,0.0528280271,0,0.652173913
2n Cycle,Together,0.1501230517,0.0401968827,0.6070549631,0.0336341263,0.0416666667,0.3333333333,0.2083333333,0.4583333333,0,0,,0.0607054963,0.1689909762,0,0.4666666667,0.7754880504,0.3721931713,0.3636363636,0.6161616162,0.8545454545,0.359536392,0,0.6956521739
2n Cycle,Together,0.2,0.1,0.4,0,0.1,0.4,0.2,0.4,0,0,,0.2,0.3,0,0,0.2709708483,0.0033835743,0,0.1111111111,0.4,0.0079269757,0,0
